Player,Season,Team,Valor_Mercado,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
domagoj bradaric,2023-2024,salernitana,42789000.00000001,-0.7901345208400952,2.41659801674583,0.7826165716522802,-0.8285558274469734,-1.8898189522033848,0.15885242530483032,-0.8701368774304296,-0.8194108232339969,-0.826081199277161,0.2052570097101883,-0.3918176463527847,-0.22571200287434076,0.27170365464786117,0.19048441760589988,0.41395896140768884,0.42901053112959187,0.8036776610656855,0.8785684154301526,-0.1069824751452828,0.41601324145790614
takehiro tomiyasu,2023-2024,arsenal,23543000.0,-1.0995347172267116,-1.8628246239540165,-0.7354699164721369,1.2997491266486332,0.34555188042433355,0.1625890151497332,-1.0089751237686813,1.4500389573481542,-0.6549156549427012,0.5628243255879511,0.47753629651149193,-0.6215054603169708,-0.9643348676000638,-0.5836675339429735,-0.38046585862455146,0.04162939145825189,-0.1582048839818446,0.4198893017865891,0.2306542968414956,0.4081854001189886
manuel locatelli,2021-2022,juventus,37924000.0,0.8718093011166791,3.558315972647752,-0.8296721524024716,0.9175066741510487,0.15199784210481693,-0.34976024232418373,-0.1606356581329891,-0.5204077880610977,0.4695709364943705,-1.3816675134185188,0.12224892080680658,-1.14733665830157,0.00432530891957937,0.8059288020684614,0.7196831964827304,0.195771154461385,-0.3852599287761298,-0.7841173077227356,1.1192695978211085,0.1921656129288139
ardian ismajli,2022-2023,empoli,32920000.0,-3.5113165159290767,3.166386824814242,0.8492140912269509,3.2610944756524196,-0.03186249850420839,0.8671099647996933,-1.7667935690215417,-1.2113164741116036,0.7867640706077493,-0.7339310476244878,-0.8021093402266186,-0.007552095864336429,-0.7072148204297871,0.9325217813837543,0.006300902402124821,-0.7510624298995705,-0.16445609616429438,-0.7280154035199146,0.39350641562898003,-0.9171915587879644
chris smalling,2022-2023,roma,35899000.0,-1.5836862923620207,3.1502089600284497,2.830022552975081,3.8433778204043865,-1.2679293441900974,0.9084809151069296,-1.1314804697540823,-0.16267158022083747,2.4025263411552085,-1.3918807431366929,-0.7220862229493082,-0.5466145575080055,0.21262350417295345,0.6350502418626827,1.128290069436846,-0.4550901642354786,-0.2353429976808663,-0.3776872425942118,-0.022524693764210523,0.09825055266079163
ilkay gundogan,2019-2020,manchester-city,30929000.0,1.1969249798399282,1.4083756929122553,0.13007935337044133,-0.9750791843061123,1.0717062041640177,0.37350039868623663,1.8312654734124854,0.208132785128475,0.134953423301985,-0.4630709885504912,-1.660088657484211,0.40480920859639274,0.5705608576545249,-0.8397560092873798,0.638287451565603,1.848669918290728,-0.22368506021661633,-0.1651797806859155,0.7480597177694366,1.0054254951081474
josip drmic,2019-2020,norwich,11973300.0,-3.131012275771572,-4.2641580789322475,0.7364460920845625,-1.5318527876813612,0.9800052294566776,-0.64787387821665,0.3192652629833535,2.205634562067482,-0.31267170538359534,-0.9056052488731299,0.4964412565759909,0.7456468105170198,-1.036232960610954,0.737495688245275,-0.7265523746233382,-0.2551121005817676,-0.16712853213529016,-0.12957347113487994,-0.2858534666433255,-0.42922718164811263
cenk tosun,2018-2019,everton,17061000.0,-1.454259272941388,-2.419254284598119,0.8304749895164263,-2.0712226643227867,1.4370594706424988,-0.6182555161060088,-0.8076946000015971,0.0851407073645875,0.9330928253384102,-0.3098266863048923,0.5676431728682336,-0.3918935978474875,0.6873606079634783,1.1421218661835266,-0.460877282441044,-0.09112662249948116,-0.15943989162033936,0.319595867899489,-0.2792952499730513,0.029889589446766774
marcus rohden,2019-2020,frosinone,32383999.999999996,3.1242967430730793,2.5941585774759948,-2.664503848782655,-0.34627595913056197,-0.4330062590926366,0.5761662013422655,0.44256619801814884,-0.6285624473060553,0.6913110818588345,0.5426408973032772,-0.7803027228837037,1.048820430624688,-0.31238755425547227,-0.1070703391250619,-1.3168899793846496,0.3674622552721773,-0.8621037245959364,-0.5706798688016069,-0.834677898834433,-0.17031280749341005
tyronne ebuehi,2023-2024,empoli,18073000.0,-2.9439685420982245,-2.6624352529757527,-0.486082485789958,-0.34713088513825235,-0.4112810886470367,1.1607057679200694,-0.4864813819231271,-0.6744649339672105,-0.22030185308784522,0.6410795655988419,0.7004721280522179,0.5778222229315235,-0.4236160111924592,0.008631688328606077,-0.18586545354919293,-0.2899746550186845,-0.3081856718077216,-0.03566558870262778,0.2063203497444112,-0.11126945168383148
dele alli,2018-2019,tottenham-hotspur,33655200.0,0.5222230542455247,1.7845181267800563,0.6341492801489756,-3.154785848343203,1.7195426706597987,-1.503365693739673,-1.5623369661153053,-0.12904289701707192,0.6945795489484029,-1.114536084454538,0.3413285221757893,-0.08407365565302058,-0.006671234777473168,1.8473607352523227,1.3013212604444144,1.449512058825008,0.30028334118036226,0.18269454173532262,-0.10793654849902488,-0.17299377720442102
ricardo rodriguez,2021-2022,torino,34422000.0,-1.8474381262338364,2.919729466614197,0.5024659904888423,-0.22004794754827817,-1.1190623373418886,0.2552571375269551,0.6825766962268904,-0.7568805816505264,0.07987095559943516,0.43661125060687284,-0.32270240736578826,0.11636469722295523,-0.5285970333100533,-0.6932854906371001,-0.03033695792650895,0.8860163476603067,-0.8610345695502085,0.669140338355734,-0.2741322805616299,-0.10101591900912008
lorenzo ariaudo,2020-2021,frosinone,18596000.0,-2.8180212600129426,-2.2196551481461984,1.0907078205560785,1.1734776805122553,0.10549418608694465,0.28294834479126857,-0.04320565573619663,-0.22907641179815114,1.415119668143206,-0.02485707012559003,-0.3943847288017369,-0.013425777032288547,-0.5332239006534834,0.042687904414315546,-0.16841603201949173,0.2092062395241303,-0.20940272106681693,0.178361872944649,0.16956943475479644,0.1291316595222136
gleison bremer,2020-2021,torino,47217000.0,-0.1704902559232742,5.931578572650604,1.8882822848530736,3.991540080843799,-0.2424071590065009,-0.6974318353743849,-1.252652711473117,-1.4721713530810354,0.6547112910316704,-1.5397480402798773,0.3557646492558001,0.6584167552774827,-1.918404373371769,0.1197374355890109,-0.07359540574597763,-0.18634415059867931,-0.30976558766825113,1.226087583889942,-1.4596292174800007,0.062428814797662525
angelo ogbonna,2019-2020,west-ham-united,35709000.0,-2.010174049791898,3.8852072315192467,2.406496762188247,3.1862919679971595,-0.8060073079812774,0.048164394470067456,-0.24183068557183476,-0.7823048193023876,1.624871582144656,-0.6454799966787997,-0.3433216235001275,0.07294149340559267,-0.6746473555864079,1.7162709895971753,0.8111145228482091,-0.47205478532557266,0.3679526218353506,-1.0152949612393851,0.5686996561037888,-0.15397809367182683
pasquale schiattarella,2021-2022,parma,17347999.999999996,-3.3512289831986393,-0.46570463449859495,-0.3037563502076771,0.11698153728835504,0.6151951687049881,0.9314263461709363,0.8791416080453975,0.08855685221899447,1.5457915703495841,0.5977197888352507,-0.22430616894931524,0.23534909067551846,0.1719324902665466,-0.8615505643508214,-0.13061660879606857,0.09738418702897621,-0.4698722843169236,0.19095349494999025,-0.4031767401849559,0.02560659535499754
aaron wan-bissaka,2018-2019,crystal-palace,57505900.00000001,-1.2039449683871508,14.011258842620846,-1.7266886893637035,2.7778622821206773,1.0393424595791436,0.7120902619454549,-2.610097297720155,-0.7149461842713778,-0.9660834026881725,1.6298418981346925,0.40506218632111696,0.19002838844727948,-2.6995324391471702,-1.4227617982647616,-2.9186051831599102,-0.12070621637327542,2.786738158656216,2.211573926501899,-1.3010763394016622,-2.735226445472599
matheus nunes,2023-2024,manchester-city,17292000.0,-0.7839513587686773,-3.9445525149409066,-2.293206477583475,-0.8893823346481785,-0.936536596631095,1.0542104831827503,0.489808657123792,-0.37095777882766195,-0.7231329824503793,-0.8574421349625135,0.4608504906199243,0.3623804645054993,-0.2286408159509297,0.8579207173326481,-0.51049771717088,-0.05547435306627043,0.085249418055068,0.05053884864860194,0.4426223569861107,0.03222970345203881
alessio tribuzzi,2020-2021,frosinone,27251000.0,0.9294168613355185,-2.976814244082009,-2.381892889255953,-0.6681231824448056,-1.2892293520326228,0.9110761251099607,-1.1092902696244284,-0.46817796814014256,-1.14637423203341,0.016955714320287533,-1.220601094030493,0.48532262781075214,1.142353391299294,0.5377222341874535,-0.9385747726879888,-0.12663512725653822,0.4072099462771832,-0.013153265765514137,-0.10456477040835459,0.05305132652312541
morten thorsby,2021-2022,sampdoria,43572000.0,0.703245376445015,4.753990494512584,0.47011052980024576,0.4430177141345819,0.3761375988891796,-1.830748302048269,0.5994889785359501,-0.4104805779586838,0.23342241215221565,0.055337344376526196,-0.89596931976807,-1.364265738448786,1.1868841436291897,0.5791099734994299,0.47326134150582605,-0.2088759212957111,-0.3076969649014923,-0.5008331185581613,0.2394489976838818,0.6561612502923516
djibril sidibe,2019-2020,everton,32371000.0,0.11602497136660558,5.972076341234663,-3.854025633385081,-0.6890269887443132,0.7751484353920283,1.033367298467245,0.5022393678966619,-1.3396865433769116,0.1313813437552039,1.3457319449319576,1.0365455879179324,-0.6955752075288031,-0.7919028770967185,-0.18038604859838592,-2.1030437006936604,0.02027691795619549,2.282276355373393,0.36337513983533254,-0.4261170853264686,0.19025893122124748
allan saint-maximin,2019-2020,newcastle-united,34578000.0,2.7429125959508025,-2.4292341163113993,-0.6039353543308074,-1.8295547714414502,-1.9158491985855683,0.18976565479941626,-1.0488737137808204,-0.32586257711854383,-0.287999405773803,-0.6773017334444349,-0.3226480103397637,0.48336864530100415,-0.9434345463482813,-1.2995495906897259,-0.7691226897280222,0.1554187336312131,0.7422936581526707,0.19364206086315927,0.6763355884223391,-0.0503043906237421
martin dubravka,2023-2024,newcastle-united,20752000.0,-3.7900104820212634,-3.911740263692911,2.343433746727096,-1.4937228006482695,-1.0660272209837414,-0.40125299721748003,2.1562140481914827,0.304649923115522,0.9975859879886293,-0.12301304628271974,-0.19692798142011309,-0.3852260770121708,-0.35382882931613857,-0.1228518566660441,-0.14204139176463687,-0.0941504948488313,0.418711313349409,-0.027853745617235096,-0.06842755978360027,-0.33876959757277053
jonny castro,2021-2022,wolverhampton-wanderers,19037000.0,-1.0423637346665733,-2.066579935101568,-1.5194951200366031,0.6320618912265685,0.9335596760672037,-0.0031147599174746487,-0.19813704640184557,-0.6107839766052868,0.3866747655008027,0.6786748005353704,0.32038525427145653,0.3737598197140018,-0.7387220758135464,-0.7099863950399117,0.12939895928451164,-0.28715617631200446,-0.4318396189298714,-0.3166570552727603,-0.6926256016967373,-0.42269150774240805
samir santos,2019-2020,udinese,26935599.999999996,-3.4083756194629675,1.0249279798310171,0.1815927596282859,0.6123156846831456,0.7047460823939428,-0.02635103029524954,-0.3049944915419411,-0.7278965498690952,-0.2874993708886049,-0.0967256246308369,0.8081869714061268,0.3542475294044103,-0.23672368490273651,-0.2878476599839056,-0.5113419299024491,0.5420658732789339,0.6308197505277974,0.3843167899709977,-0.5435359409006045,0.003694693305616289
bostjan cesar,2018-2019,chievo,13931799.999999996,-4.076491728585737,-1.7727588284821802,0.9710046654573017,0.5877929464841495,0.31677778656184374,0.8525653199929558,1.3359336199990401,0.1897056003424786,1.3980513907108263,0.28402557893051095,1.593261320664646,1.207799431741967,0.258111021172779,0.5638194426619435,0.10740618065949183,-0.44084483334167646,0.023320988734528973,-0.15999509244367674,-0.09603488149908149,-0.0015892339744739057
jens stryger larsen,2018-2019,udinese,44984100.00000001,-0.6815050539875112,4.972586206254129,1.8968846834634798,-1.3670655966622616,-1.4474173143400797,0.16354717870044608,-0.40528322374903075,-0.44575346558293455,0.432242223467525,0.13732506064815236,-0.09108143736964358,0.09031866287126394,-0.0062882822625975835,-0.8789343581107191,0.09872111324671025,-0.015530487719596699,0.11008415436879851,0.24913716539697853,1.05320244330663,0.30772899526595354
samir handanovic,2022-2023,inter,12797000.0,-4.1363950481385805,-4.904887776723612,1.2771876505056683,-1.340274521741502,0.13059962681189274,0.3763911785623449,1.7753414369834413,0.5659191339375674,2.2692635095073594,0.10024958011113515,-0.2170647061163547,-0.32385462541275895,-0.5609322452720388,-0.06659002411713708,-0.1431940358806215,0.017463139133456436,0.4747110377150446,0.12690466763167224,-0.11122840141653331,-0.6693775673661043
bernardo silva,2020-2021,manchester-city,36485000.0,3.7505595978897257,1.1171063048557661,-2.0638585370730875,-3.2608562088867346,-1.3077174882101863,0.42611952885782484,0.07824461137237555,0.3015776220769496,0.37271393909566014,-1.056949806401612,-0.1919675328286857,0.293639358183811,0.06242769264615259,-0.633780234549832,0.08922163052896645,-0.12102846223550173,0.7931363999902786,0.34898696542655644,1.191329462435228,1.3130676881475092
pascal gross,2020-2021,brighton-and-hove-albion,38137000.0,4.839905314887037,3.2871504134576,-0.3015154030237522,-2.101912129049108,-0.23529377925764242,4.277909852439002,1.7451826102701242,-1.1443986773055779,-1.3008187831691405,-0.03320782048206395,-0.14824236791280926,-0.2692453019656502,-0.4936483063641231,0.4220071825808577,-0.4741615287139899,-0.32791949249411007,0.26170220723744964,0.42797932158844226,0.506784725467703,0.33734260304422653
kelechi iheanacho,2020-2021,leicester-city,33110000.0,9.667653672243501,-4.909397163910495,-0.8983247275707186,2.9300193380780604,-0.2912122691837867,-2.6349109097789953,0.2106445265496355,-0.4461567142191564,-0.10406796493337067,-0.17555555396432798,1.7599863376192646,0.4606889281540581,-0.9886211389052707,-0.4365448249875292,1.0846335309922828,0.24484226642618614,-0.03722860434360091,-0.8316660946365975,-0.564257757873868,0.08044101803729327
jamie shackleton,2021-2022,leeds-united,19803000.0,-3.91608710778754,-1.3661872626256313,-1.003628779696878,0.023997996979122554,1.3973650899581582,-0.09728206392852409,-0.3652921166483097,-0.48709802750036096,-1.033786046008054,-0.19092620563732046,0.9755764798886343,0.6243024884328672,0.4914800421956789,-0.43339507431578905,-0.5032758747651179,-0.4160975502115906,0.2174283238728597,-0.4562147420255258,0.5673458973909538,-0.03507448732372129
adam lallana,2018-2019,liverpool,7381700.0,-3.797595855920851,-3.0591061496992924,-0.8871295333478634,-1.1366148989867586,1.6588117514884788,0.30505663864361715,0.018920885898310463,-0.11854870342163684,0.9330386429671088,0.46754911787811493,0.3522010396472333,0.19758858451333045,-0.2647622322423688,0.3339044692581815,0.3755993438792316,0.03048769274598233,-0.004844975519138719,0.17912823526758548,0.03171323312592453,-0.2603900042047183
dan ndoye,2023-2024,bologna,34909000.0,1.6413670683658714,0.21530181673732393,-0.8642722813731294,-0.8572417704097403,0.1464258326776962,-1.45960215625699,-0.7288792803137403,-0.6647858185648278,-0.5545438290489064,0.5193168331109396,-1.9723432534059124,1.6171414353514155,0.18720328047607687,-0.1970066671039489,-1.097752063315609,-1.452952393467526,0.0924384147160512,0.6496087596663334,0.5218799660660332,0.3411537630179127
dodo,2022-2023,fiorentina,39903000.0,0.32556070733929476,3.485698486995898,-1.0000703962009403,-1.4771637097861603,-0.6288051289323972,-0.03888797376034985,-0.5138467065833611,1.3980529103936084,-0.9384713413079327,0.29798339276938735,-0.580336261419298,-0.7685490137241634,-0.9644535441136283,-0.39686066465481445,0.32312454226471315,-0.21294849947493194,0.07739982394925991,0.5005700424344416,0.2326193648044692,0.3769587646441648
leonardo pavoletti,2021-2022,cagliari,22485000.0,3.4585734032665068,-3.767716450453126,0.5799595949092953,2.16790091716587,-0.10340304756918034,-1.7491182235899245,0.6665096421932459,0.671006900201098,1.3348603585880605,0.7505102109486074,-0.9494259149193205,0.08714725239421434,2.3624779687563495,0.2801730035398022,-0.18381741218802905,0.02005304080206043,0.05907065517399801,0.07714307045356168,0.4459050148391399,0.018321797077585904
antonio candreva,2022-2023,salernitana,37963000.0,4.266996339028732,0.071773448844106,1.2994459437285844,-1.315632226535001,-2.193594122026648,0.4521314328110972,0.11075124349764377,2.43764027382366,1.6999524933133658,0.946865343152478,0.21168950029552916,-0.2524815504904787,-1.2018317082308316,-1.7603726410902292,-0.5108996645539394,-0.19055429265010376,0.17493398313703248,-0.8243028254939135,-0.12481071967200623,1.0703224768101198
